1,0.6766467065868264,0.3192771084337349,0.0625
0,0.5161290322580645,0.07027027027027027,0.0
0,0.5721153846153846,0.14009661835748793,0.0
1,1.0,0.9808429118773946,0.8627450980392157
0,0.5842105263157895,0.14285714285714285,0.0
1,0.5845410628019324,0.2766990291262136,0.005
1,0.8844444444444445,0.5267857142857143,0.09174311926605505
1,0.9506726457399103,0.8783783783783784,0.7222222222222222
0,0.32950191570881227,0.05384615384615385,0.0
1,0.485,0.10552763819095477,0.0
1,0.9916666666666667,0.9663865546218487,0.8053097345132744
1,0.7122641509433962,0.3791469194312796,0.01951219512195122
1,0.92,0.6756756756756757,0.22058823529411764
0,0.4928909952606635,0.05714285714285714,0.0
1,0.7692307692307693,0.5335570469798657,0.4246575342465753
1,0.7653061224489796,0.7098976109215017,0.4878048780487805
1,0.6650246305418719,0.3910891089108911,0.09693877551020408
1,0.5829383886255924,0.2904761904761905,0.014705882352941176
0,0.4888888888888889,0.06741573033707865,0.0
1,0.7087378640776699,0.526829268292683,0.19095477386934673
0,0.4626865671641791,0.07,0.0
1,1.0,0.9615384615384616,0.717741935483871
1,0.9794520547945206,0.9172413793103448,0.6546762589928058
1,1.0,1.0,0.9294117647058824
1,0.5935828877005348,0.26881720430107525,0.027777777777777776
1,0.8117647058823529,0.5562130177514792,0.17177914110429449
0,0.48148148148148145,0.17164179104477612,0.0
1,0.7597765363128491,0.5056179775280899,0.11046511627906977
1,0.7336683417085427,0.35353535353535354,0.015625
0,0.5903083700440529,0.1504424778761062,0.0
1,0.6261682242990654,0.465625,0.08917197452229299
1,0.6299212598425197,0.33992094861660077,0.2591093117408907
1,0.9727626459143969,0.9375,0.728
1,0.9470198675496688,0.6733333333333333,0.11805555555555555
0,0.5321888412017167,0.16379310344827586,0.004424778761061947
1,0.7281553398058253,0.3073170731707317,0.0
1,0.5298013245033113,0.3554817275747508,0.2983050847457627
1,0.78,0.6582914572864321,0.5699481865284974
0,0.5798319327731093,0.11814345991561181,0.0
0,0.53,0.135678391959799,0.0
0,0.40703517587939697,0.06565656565656566,0.0
1,0.8615384615384616,0.39690721649484534,0.005319148936170213
0,0.3612565445026178,0.031578947368421054,0.0
0,0.3838383838383838,0.07614213197969544,0.0
1,0.7172131147540983,0.36213991769547327,0.03375527426160337
0,0.5328947368421053,0.09933774834437085,0.0
1,0.9217391304347826,0.8427947598253275,0.5022421524663677
0,0.4861111111111111,0.07906976744186046,0.0
1,0.3684210526315789,0.061946902654867256,0.0
1,0.6877637130801688,0.4067796610169492,0.017391304347826087
1,0.8451882845188284,0.5462184873949579,0.23706896551724138
0,0.6184971098265896,0.1686046511627907,0.0
1,1.0,0.9923076923076923,0.9448818897637795
1,1.0,0.9890510948905109,0.8992537313432836
0,0.5663716814159292,0.15178571428571427,0.0
0,0.581151832460733,0.14210526315789473,0.0
1,1.0,0.9846938775510204,0.8578947368421053
0,0.4439461883408072,0.15315315315315314,0.0
1,0.813953488372093,0.6705882352941176,0.620253164556962
1,0.8693693693693694,0.7194570135746606,0.2651162790697674
0,0.4126984126984127,0.11290322580645161,0.0
0,0.4152542372881356,0.10212765957446808,0.0
1,0.9270833333333334,0.6947368421052632,0.06741573033707865
1,0.5138888888888888,0.09302325581395349,0.0
0,0.4380165289256198,0.08333333333333333,0.0
1,0.9926739926739927,0.9852941176470589,0.9624060150375939
0,0.5103092783505154,0.09326424870466321,0.0
0,0.550561797752809,0.15819209039548024,0.0
1,0.9513888888888888,0.7972027972027972,0.35766423357664234
1,0.551219512195122,0.3284313725490196,0.19696969696969696
0,0.6526946107784432,0.18674698795180722,0.0
